comment,sarc_majority
"['brain', 'nutmeg'] ['nan'] ['punct2', 'punct2', 'punct2'] [nan] [nan]",non-sarc
"['Islamic', 'economic', 'success', 'pal', 'tax', 'cost', 'living', 'leprosy', 'I', 'hate', 'see', 'face'] ['living', 'hate', 'see'] ['nan'] ['intj107'] ['idsync35']",non-sarc
"['pm', 'most', 'troublesome', 'people', 'are', 'not', 'out', 'make', 'life', 'difficult', 'people'] ['are', 'make'] ['nan'] [nan] [nan]",non-sarc
"['most', 'wretched', 'people', 'century', 'more', 'happy'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['pig', 'right'] ['nan'] ['nan'] [nan] [nan]",non-sarc
['winch'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['tension'] ['nan'] ['nan'] ['intj4', 'intj107'] [nan]",non-sarc
"['developed', 'in', 'own', 'pocket'] ['developed'] ['nan'] [nan] [nan]",sarc
"['do', 'not', 'feel', 'like', 'self', 'indulgent'] ['do', 'feel', 'oops'] ['nan'] ['intj58'] [nan]",sarc
['nan'] ['nan'] ['nan'] ['intj92'] [nan],sarc
"['corruption', 'no', 'one', 'was', 'proud', 'too', 'right'] ['was'] ['punct1'] ['intj55'] [nan]",non-sarc
"['do', 'not', 'go'] ['do', 'go'] ['nan'] [nan] [nan]",non-sarc
['oh'] ['nan'] ['nan'] ['intj103'] [nan],sarc
"['avoid', 'praise', 'own'] ['nan'] ['nan'] [nan] [nan]",sarc
['nan'] ['nan'] ['nan'] ['intj92'] [nan],sarc
"['advanced', 'head', 'brain', 'mu'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['Last', 'drinking'] ['najib'] ['nan'] [nan] [nan]",non-sarc
['Fooling'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['got', 'leader'] ['got'] ['nan'] ['intj92', 'intj92'] [nan]",sarc
"['advanced', 'reasons', 'people', 'go', 'slaughterhouse', 'ha', 'misbegotten', 'policy'] ['go'] ['nan'] ['intj47'] [nan]",non-sarc
"['so', 'extortion', 'proud', 'people', 'want'] ['want'] ['nan'] ['intj69'] [nan]",non-sarc
"['had', 'wretched'] ['had', 'wretched'] ['nan'] [nan] [nan]",non-sarc
"['it', 'developed'] ['developed'] ['nan'] [nan] [nan]",sarc
"['Islamic', 'bank', 'adhering', 'teachings', 'Islam', 'brain', 'dead', 'he', 'wanted', 'buy', 'house', 'its', 'own', 'car', 'shock', 'pm', 'Malaysia', 'is', 'still', 'capable', 'blasted', 'Malaysia', 'developed', 'advanced', 'any', 'people', 'still', 'pay', 'a', 'lot', 'other', 'awful', 'all', 'gang', 'cronies', 'eat'] ['adhering', 'wanted', 'buy', 'is', 'blasted', 'developed', 'pay', 'eat'] ['nan'] ['intj22'] [nan]",non-sarc
"['is', 'be', 'developed', 'derma', 'billion', 'other', 'countries', 'there', 'is', 'no', 'right'] ['is', 'be', 'developed', 'is'] ['punct1'] ['intj65', 'intj55'] [nan]",sarc
['winch'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['most', 'advanced', 'most', 'corrupt', 'pm', 'happy', 'bear', 'brunt', 'country', 'debt'] ['bear'] ['nan'] [nan] [nan]",sarc
"['but', 'only', 'only', 'people', 'who', 'know', 'pain', 'heart'] ['know'] ['nan'] ['intj92'] [nan]",sarc
"['only', 'happy', 'n', 'miserable', 'people', 'village', 'do', 'not', 'see'] ['do', 'see'] ['nan'] ['intj107'] [nan]",non-sarc
"['head', 'testicles', 'may', 'want', 'cheat', 'people', 'bangladesh'] ['najib', 'may', 'want', 'cheat', 'bangladesh'] ['nan'] [nan] [nan]",non-sarc
"['most', 'advanced', 'good', 'be', 'true'] ['be'] ['punct1'] [nan] [nan]",sarc
"['yes', 'it', 'is', 'very', 'advanced'] ['is'] ['nan'] ['intj74'] [nan]",sarc
"['want', 'vomit', 'heard'] ['vomit'] ['nan'] [nan] [nan]",non-sarc
"['sorry', 'not', 'happy', 'at', 'all', 'kind', 'news', 'no', 'meaning', 'as', 'long', 'as', 'print', 'is'] ['is'] ['nan'] ['intj55'] [nan]",non-sarc
"['are', 'happy', 'it', 'even', 'it', 'like', 'let', 'celebrate'] ['are'] ['punct1', 'punct1'] [nan] [nan]",non-sarc
"['just', 'feel', 'like', 'he', 'does', 'not', 'know', 'people', 'are', 'miserable', 'life', 'but', 'also', 'be', 'forwarded'] ['feel', 'does', 'know', 'are', 'be', 'forwarded'] ['nan'] [nan] [nan]",sarc
"['was', 'sot', 'sot', 'head', 'Brunei', 'number'] ['was'] ['punct1'] [nan] [nan]",non-sarc
['full'] ['nan'] ['nan'] [nan] [nan],sarc
"['joke'] ['that', 's'] ['nan'] ['intj92'] [nan]",sarc
"['Bad', 'drinking', 'water', 'can', 'be', 'sprayed', 'center', 'near', 'laptop', 'reading', 'verse', 'Islam', 'most', 'advanced', 'economies', 'awful', 'laptop', 'out', 'I', 'was', 'right', 'xylophone'] ['can', 'be', 'sprayed', 'reading', 'awful', 'was'] ['nan'] ['intj22', 'intj95'] [nan]",sarc
"['poor', 'countries'] ['nan'] ['nan'] [nan] [nan]",sarc
"['shock', 'money', 'donations', 'proceeds', 'people'] ['nan'] ['nan'] [nan] [nan]",sarc
"['it', 'corruption', 'has', 'not', 'advanced'] ['has', 'advanced'] ['nan'] [nan] [nan]",sarc
"['wring', 'money', 'developed', 'countries', 'not'] ['wring'] ['nan'] [nan] [nan]",non-sarc
['bastard'] ['bastard'] ['nan'] [nan] [nan],non-sarc
"['outsiders', 'look', 'at', 'country', 'raining', 'gold', 'dock', 'facing', 'hail'] ['look', 'raining', 'dock', 'facing'] ['nan'] [nan] [nan]",sarc
"['I', 'just', 'want', 'say', 'testicles'] ['want', 'say'] ['nan'] [nan] [nan]",non-sarc
"['can', 'fact', 'is', 'rather', 'most', 'advanced', 'lift', 'basket'] ['can', 'is'] ['nan'] ['intj92'] [nan]",sarc
['tasteless'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['congratulations', 'quotes', 'pm', 'islam', 'economy', 'is', 'worse', 'national', 'tax', 'infidel', 'people', 'scrape', 'prudent'] ['quotes', 'is', 'scrape'] ['nan'] [nan] [nan]",sarc
"['pack', 'jib', 'million', 'rich', 'people', 'money', 'is', 'there', 'answer', 't', 'keep', 'it', 'up'] ['is', 'answer', 'keep'] ['nan'] ['intj65'] [nan]",sarc
"['advanced', 'sputum'] ['nan'] ['punct2', 'punct2', 'punct2'] ['intj107'] [nan]",sarc
"['illusion', 'he'] ['nan'] ['nan'] [nan] [nan]",sarc
"['yes', 'yes', 'yes'] ['nan'] ['punct2', 'punct2', 'punct2'] ['intj74', 'intj74', 'intj74'] [nan]",sarc
"['it', 'is', 'trick', 'saw', 'someone', 'I', 'loved', 'very', 'deceptive', 'thing', 'I', 'knew', 'I', 'just', 'wanted', 'see', 'he', 'can', 'go', 'far'] ['is', 'saw', 'loved', 'knew', 'wanted', 'see', 'can', 'go'] ['nan'] [nan] [nan]",non-sarc
['nan'] ['nan'] ['nan'] ['intj92'] [nan],sarc
"['Islam', 'in', 'Malaysia', 'are', 'things', 'there', 'is', 'tax', 'be', 'halal', 'is', 'advanced'] ['are', 'is', 'be', 'is'] ['punct1', 'punct2'] ['intj65'] [nan]",sarc
"['misbegotten', 'jib'] ['jib'] ['nan'] [nan] [nan]",non-sarc
"['fuck', 'pm'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['I', 'knew', 'he', 'was', 'only', 'wretched'] ['knew', 'was'] ['nan'] [nan] [nan]",non-sarc
"['is', 'name', 'father', 'head', 'Islamic', 'economic'] ['is'] ['punct1', 'punct1'] [nan] [nan]",non-sarc
"['pm', 'already', 'missing', 'infant', 'brain', 'is', 'noisy', 'deaf', 'people', 'only'] ['missing', 'is', 'haha'] ['nan'] ['intj92'] [nan]",sarc
"['Islamic', 'economy', 'developed', 'very', 'right', 'tax', 'is', 'also', 'going', 'consider', 'excise', 'tax', 'on', 'Islamic', 'economy', 'advanced', 'very', 'wide', 'economic', 'disbelieve', 'reject', 'insufficient', 'blood', 'like', 'ha', 'ha', 'already', 'is', 'lifting', 'basket', 'parents', 'go', 'pension', 'there', 'Malaysia', 'does', 'not', 'need', 'have', 'blood', 'heroes', 'like'] ['developed', 'is', 'going', 'consider', 'advanced', 'ha', 'ha', 'is', 'lifting', 'go', 'does', 'need', 'have'] ['nan'] ['intj92', 'intj65'] [nan]",non-sarc
"['pack', 'developed', 'testicles', 'about', 'dead', 'people', 'load', 'quickly', 'make', 'it', 'a', 'god', 's', 'w', 't', 'pull', 'life', 'country', 'hate', 'cause', 'trouble'] ['pack', 'developed', 'testicles', 'm', 'load', 'make', 'pull', 'najib', 'cause'] ['nan'] [nan] [nan]",non-sarc
['nan'] ['nan'] ['nan'] ['intj107'] [nan],non-sarc
"['economic', 'donation', 'most', 'advanced', 'in', 'world', 'taxes', 'torturing', 'people', 'living', 'high', 'an', 'increase', 'oil', 'properly', 'transport', 'fares', 'are', 'ridiculous', 'boy', 'dubbed', 'father', 'Dracula', 'Malaysia', 'leaders', 'Malaysia', 'most', 'hated', 'by', 'people', 'it', 'demeans', 'Malay', 'leaders', 'as', 'untrustworthy'] ['torturing', 'living', 'transport', 'are', 'dubbed', 'hated', 'demeans'] ['nan'] [nan] [nan]",non-sarc
"['it', 'is', 'not', 'sold', 'down', 'is', 'said'] ['is', 'sold', 'is', 'said'] ['punct2', 'punct2', 'punct2', 'punct2', 'punct2'] ['intj69'] [nan]",non-sarc
['nan'] ['nan'] ['nan'] ['intj107'] [nan],non-sarc
"['Malaysia', 'most', 'advanced', 'economy', 'in', 'Malaysia'] ['nan'] ['punct1', 'punct1'] ['intj92'] [nan]",sarc
['garbage'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['most', 'advanced', 'only', 'real', 'people', 'who', 'are', 'willing', 'bear', 'all', 'were', 'working', 'accommodate', 'families', 'now', 'spend', 'time', 'Tun', 'm', 'dab', 'pretty', 'good', 'salary', 'but', 'now', 'useless'] ['are', 'bear', 'were', 'working', 'accommodate', 'spend'] ['nan'] ['intj56', 'intj56'] [nan]",non-sarc
"['yes', 'it', 'is', 'not', 'millions', 'tax', 'collection', 'people', 'area', 'were', 'gang', 'sesame', 'people'] ['is', 'were'] ['nan'] ['intj74'] ['idsync165']",sarc
['nan'] ['nan'] ['nan'] ['intj92'] [nan],sarc
"['pm', 'a', 'careful', 'suction', 'blood'] ['pm'] ['nan'] [nan] ['idsync116']",non-sarc
"['ridiculous', 'bowl'] ['nan'] ['nan'] ['intj69'] [nan]",non-sarc
"['be', 'word', 'most'] ['shall', 'be'] ['nan'] [nan] [nan]",sarc
['damn'] ['najib'] ['nan'] [nan] [nan],non-sarc
['congratulations'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['last', 'sell', 'out', 'does', 'not', 'agree', 'try', 'it', 'is', 'cursed', 'day', 'long'] ['tppa', 'does', 'agree', 'try', 'is'] ['nan'] ['intj4'] [nan]",sarc
"['statement', 'said', 'scientific', 'evidence', 'systematic', 'n', 'please'] ['said'] ['nan'] ['intj61'] [nan]",sarc
['bullshit'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['confirmed', 'it', 'was', 'in', 'days', 'apostasy'] ['confirmed', 'was'] ['punct2', 'punct2'] [nan] [nan]",non-sarc
['deceive'] ['nan'] ['punct2'] [nan] [nan],non-sarc
"['get', 'up', 'early', 'read', 'news', 'headlines', 'comedy', 'also', 'seemed', 'amused', 'I', 'read', 'midriff'] ['get', 'read', 'seemed', 'read'] ['nan'] ['intj92'] [nan]",sarc
"['pm', 'most', 'poor', 'Coalition'] ['nan'] ['nan'] [nan] [nan]",non-sarc
['nan'] ['nan'] ['nan'] ['intj92'] [nan],sarc
"['Islam', 'developed', 'economies', 'head', 'useless'] ['developed', 'head'] ['punct1', 'punct1', 'punct1', 'punct1', 'punct1', 'punct1'] [nan] [nan]",non-sarc
"['I', 'am', 'happy', 'quick', 'riddance'] ['am'] ['nan'] [nan] [nan]",non-sarc
['wretched'] ['wretched'] ['nan'] [nan] [nan],non-sarc
"['head', 'testicles'] ['nan'] ['nan'] [nan] [nan]",non-sarc
['amen'] ['nan'] ['nan'] ['intj13'] [nan],non-sarc
"['he', 'done', 'a', 'good', 'Muslim', 'leader'] ['done'] ['nan'] [nan] [nan]",non-sarc
"['in', 'a', 'name', 'people', 'destitute', 'people', 'choke', 'under', 'pressure', 'in', 'blood', 'sucked', 'masses', 'people', 'take', 'a', 'day', 'brim', 'selective', 'cents', 'a', 'day', 'royal', 'usurer', 'none', 'before', 'pm', 'quotes', 'on', 'national', 'lines', 'it', 'later'] ['destitute', 'choke', 'sucked', 'take', 'pru'] ['nan'] [nan] [nan]",non-sarc
['lying'] ['lying'] ['nan'] [nan] [nan],non-sarc
"['who', 'sat', 'curse', 'it', 'very', 'visibly', 'angry'] ['sat'] ['nan'] ['intj92'] [nan]",sarc
"['advanced', 'green', 'vomit'] ['advanced'] ['punct1'] ['intj89'] [nan]",sarc
"['it', 'be', 'criticism', 'dock', 'pm', 'maybe', 'worse', 'he', 'says', 'will', 'support'] ['be', 'says', 'will', 'support'] ['nan'] ['intj69'] [nan]",non-sarc
"['am', 'glad', 'people', 'suffering'] ['am', 'suffering'] ['nan'] [nan] [nan]",non-sarc
"['na', 'spit'] ['nan'] ['nan'] ['intj92', 'intj111', 'intj111', 'intj111'] [nan]",sarc
"['always', 'happy', 'meet'] ['meet'] ['nan'] [nan] [nan]",sarc
['full'] ['nan'] ['nan'] [nan] [nan],sarc
"['thank', 'God', 'pray', 'best'] ['pray'] ['nan'] [nan] [nan]",non-sarc
['rights'] ['nan'] ['nan'] ['intj107'] [nan],non-sarc
"['he', 'created', 'most', 'advanced', 'jokes', 'will', 'most', 'corrupt', 'is'] ['created', 'will', 'most', 'is'] ['punct1', 'punct1', 'punct1', 'punct1', 'punct1'] [nan] [nan]",sarc
"['highest', 'state', 'tax', 'jackass'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['it', 'is', 'not', 'fooling', 'jib'] ['is'] ['nan'] [nan] [nan]",non-sarc
"['article', 'was', 'senile', 'old', 'man', 'who', 'was', 'drunk', 'tun', 'm', 'was', 'more', 'powerful'] ['was', 'was', 'was', 'ketum'] ['nan'] [nan] [nan]",non-sarc
"['shell', 'mu'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['most', 'advanced', 'also', 'praised', 'too', 'much', 'longer', 'tail', 'Islamic', 'country', 'better', 'Malaysia', 'just', 'one', 'example', 'qatar'] ['praised'] ['nan'] [nan] ['idsync166']",sarc
"['go', 'hell', 'is'] ['go', 'hell', 'is'] ['nan'] [nan] [nan]",non-sarc
"['Poop', 'is', 'he', 'just', 'went', 'forward', 'people', 'suffer'] ['is', 'went', 'suffer'] ['punct2', 'punct2', 'punct2'] [nan] [nan]",non-sarc
"['advance', 'many', 'Malaysians', 'have', 'a', 'difficult', 'forward', 'supposedly'] ['advance', 'have', 'puii'] ['punct1', 'punct1'] ['intj107'] [nan]",non-sarc
"['congratulations', 'lucky', 'pm'] ['lucky', 'pm'] ['nan'] [nan] [nan]",non-sarc
['nan'] ['nan'] ['nan'] ['intj107'] [nan],non-sarc
['insight'] ['nan'] ['punct2'] [nan] [nan],sarc
"['why', 'people', 'still', 'feel', 'more', 'difficult', 'move', 'but', 'increasingly', 'overburdened'] ['feel', 'move', 'overburdened'] ['nan'] [nan] [nan]",sarc
['nan'] ['nan'] ['nan'] ['intj92'] [nan],sarc
['winch'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['name', 'Islam', 'but', 'blood', 'choke', 'n', 'corruption'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['a', 'nurse', 'who', 'loves'] ['loves'] ['nan'] [nan] [nan]",sarc
"['also', 'correct', 'he', 'says', 'it', 'does', 'not', 'need', 'it', 'insults', 'he', 'did', 'not', 'like', 'praying', 'either', 'already', 'is'] ['correct', 'says', 'does', 'need', 'insults', 'did', 'praying', 'is'] ['nan'] ['intj69'] [nan]",non-sarc
"['went', 'wrong'] ['went'] ['punct2', 'punct2', 'punct2'] [nan] [nan]",non-sarc
['dyke'] ['dyke'] ['nan'] [nan] [nan],non-sarc
"['is', 'father', 'economic', 'woe', 'begotten', 'son', 'n', 'family', 'have', 'is', 'most', 'advanced', 'in', 'world'] ['is', 'son', 'have', 'is'] ['nan'] [nan] [nan]",non-sarc
"['paler', 'anal', 'n', 'is', 'chief', 'father'] ['is'] ['nan'] ['intj107'] [nan]",non-sarc
"['crested', 'head', 'brain'] ['crested'] ['nan'] [nan] [nan]",non-sarc
['nan'] ['nan'] ['nan'] ['intj106'] [nan],sarc
"['is', 'best', 'still', 'support', 'government'] ['is', 'support'] ['punct2'] [nan] [nan]",non-sarc
"['advanced', 'Islamic', 'economy'] ['advanced'] ['punct1', 'punct1', 'punct1'] ['intj104'] [nan]",sarc
"['chat', 'longer', 'have', 'it', 'jib'] ['have'] ['nan'] [nan] [nan]",sarc
"['he', 'is', 'crazy', 'dah'] ['is'] ['nan'] [nan] [nan]",non-sarc
['curse'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['head', 'blind'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['old', 'has', 'worsened', 'visibly'] ['has', 'worsened'] ['nan'] [nan] [nan]",non-sarc
"['dead', 'wrong', 'transvestite', 'no', 'eggs'] ['puii'] ['nan'] ['intj55', 'intj107'] [nan]",non-sarc
"['penis', 'is'] ['is'] ['punct1'] [nan] [nan]",non-sarc
"['head', 'testicles', 'economy', 'economic', 'islam', 'islam', 'constituents', 'have', 'told', 'gamble', 'go', 'a', 'brewery'] ['have', 'told', 'go'] ['punct1', 'punct1', 'punct1'] [nan] [nan]",non-sarc
"['cis', 'go', 'it', 'alone', 'chat', 'jib'] ['go', 'chat'] ['nan'] ['intj88'] [nan]",non-sarc
"['bastard', 'best', 'now', 'remember', 'do', 'is', 'close', 'people', 'one', 'day', 'will', 'be', 'cold', 'it', 'all', 'going', 'right', 'people'] ['you', 're', 'remember', 'do', 'is', 'close', 'will', 'be', 'going'] ['nan'] ['intj56', 'intj69'] [nan]",non-sarc
"['there', 'is', 'an', 'advance', 'opportunity', 'den', 'salivary'] ['is'] ['nan'] ['intj65'] [nan]",non-sarc
"['out', 'gap', 'advanced', 'sweeper', 'good', 'friends', 'I', 'lost', 'money'] ['i', 'lost'] ['punct1', 'punct1', 'punct1'] [nan] [nan]",sarc
"['proud', 'does', 'not', 'suck', 'not', 'proud'] ['does', 'suck'] ['nan'] [nan] [nan]",sarc
['testicles'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['funny', 'story', 'long', 'episodes', 'have', 'not', 'seen'] ['have', 'seen'] ['punct1'] [nan] [nan]",sarc
['nan'] ['nan'] ['nan'] ['intj107'] [nan],non-sarc
"['most', 'advanced', 'but', 'still', 'there', 'are', 'more', 'things', 'forbidden', 'Malaysia', 'think', 'is', 'self'] ['are', 'forbidden', 'malaysia', 'think', 'is'] ['punct1'] ['intj65'] [nan]",sarc
['useless'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['nod', 'ahead'] ['nod'] ['nan'] [nan] [nan]",non-sarc
"['shock', 'does', 'old', 'man'] ['does'] ['nan'] ['intj69'] [nan]",sarc
['forever'] ['nan'] ['nan'] ['intj92'] [nan],sarc
"['advance', 'object', 'currency', 'fell', 'sharply', 'last', 'year', 'budget', 'all', 'burden', 'on', 'people', 'oppress', 'people', 'know', 'not'] ['fell', 'oppress', 'know'] ['nan'] ['intj69'] [nan]",non-sarc
"['parents', 'are', 'very', 'high', 'fly', 'it'] ['are', 'fly'] ['punct2', 'punct2', 'punct2'] ['intj97'] [nan]",non-sarc
"['Islam', 'is', 'most', 'advanced', 'country', 'it', 'is', 'people', 'live', 'hard', 'tumbling', 'off', 'body', 'unemployed', 'graduates', 'was', 'a', 'long', 'wait', 'good', 'citizens', 'Brunei', 'quiet'] ['is', 'is', 'live', 'tumbling', 'was'] ['nan'] ['intj69'] [nan]",non-sarc
"['happy', 'but', 'not', 'on', 'citizens'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['congratulations', 'Malaysia'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['it'] ['haish'] ['nan'] ['intj95', 'intj95', 'intj95'] [nan]",sarc
"['I', 'was', 'somewhat', 'deceptive', 'mouth', 'sweet', 'kid', 'only', 'knew', 'pink', 'lips', 'gay', 'overshoot', 'age'] ['was', 'kid', 'knew', 'pink', 'gay'] ['nan'] [nan] [nan]",non-sarc
"['cis', 'away', 'is', 'awful', 'phlegm'] ['cis', 'is'] ['punct2', 'punct2', 'punct2'] ['intj88', 'intj22'] [nan]",non-sarc
"['proud', 'kosher', 'wine', 'gambling'] ['nan'] ['nan'] ['intj51'] [nan]",sarc
"['harness', 'most', 'advanced', 'hard', 'people', 'do', 'not', 'know', 'lacquer', 'only'] ['harness', 'do', 'know'] ['nan'] [nan] [nan]",sarc
"['advanced', 'it'] ['advanced', 'najib'] ['nan'] ['intj97'] [nan]",sarc
"['corruption', 'is', 'indeed', 'progress'] ['is'] ['nan'] ['intj53'] [nan]",non-sarc
['full'] ['nan'] ['nan'] [nan] [nan],sarc
"['who', 'talk', 'like', 'so', 'I', 'he', 'used', 'a', 'broom', 'people', 'do', 'not', 'slander', 'it', 'print'] ['talk', 'used', 'do', 'slander'] ['nan'] ['intj92'] [nan]",sarc
['nan'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['Mr', 'increase'] ['nan'] ['nan'] [nan] [nan]",sarc
"['drunk', 'who', 'can', 'recognize', 'it'] ['can', 'recognize'] ['nan'] [nan] [nan]",non-sarc
"['drunk', 'oil', 'cow', 'dung', 'dock'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['people', 'suffer'] ['suffer'] ['nan'] [nan] [nan]",non-sarc
"['poop', 'poop', 'poop', 'anyway', 'I', 'hate'] ['hate'] ['punct1', 'punct1', 'punct1'] [nan] [nan]",non-sarc
['fact'] ['nan'] ['nan'] ['intj51'] [nan],sarc
"['advanced', 'thou'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['other', 'people', 'do', 'also', 'pm', 'not', 'dead', 'yet', 'quotation', 'is', 'all', 'bank', 'no', 'I', 'do', 'not', 'want', 'get', 'in', 'I', 'will', 'pay', 'new', 'body', 'continue', 'all', 'heart'] ['do', 'pm', 'is', 'do', 'want', 'get', 'will', 'pay', 'continue'] ['nan'] ['intj55'] [nan]",non-sarc
"['just', 'happy', 'languish', 'jib'] ['languish'] ['nan'] [nan] [nan]",non-sarc
"['aunt', 'developed'] ['developed'] ['nan'] [nan] [nan]",sarc
"['do', 'not', 'cite', 'close', 'selling', 'unsold', 'television', 'ok'] ['do', 'cite', 'selling'] ['nan'] [nan] [nan]",sarc
['agree'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['nutmeg', 'developed', 'testicles'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['is', 'talk', 'cock'] ['is'] ['nan'] [nan] [nan]",non-sarc
"['pm', 'sorry', 'there', 'are', 'people', 'like'] ['are'] ['nan'] ['intj65'] [nan]",non-sarc
['nan'] ['nan'] ['nan'] ['intj107'] [nan],non-sarc
"['ss', 'self', 'indulgent'] ['nan'] ['punct2', 'punct2'] [nan] [nan]",sarc
"['Islamic', 'economy', 'tax', 'corruption', 'wretched'] ['wretched'] ['punct1', 'punct1'] ['intj107'] [nan]",non-sarc
"['but', 'do', 'not', 'follow', 'Islamic', 'way', 'too', 'many', 'thanks'] ['do', 'follow'] ['nan'] [nan] [nan]",sarc
"['do', 'not', 'piss', 'lah', 'jib'] ['do', 'piss'] ['nan'] ['intj100'] [nan]",non-sarc
"['advanced', 'thing', 'poor', 'tax', 'increase'] ['nan'] ['punct2'] [nan] [nan]",non-sarc
['life'] ['nan'] ['nan'] [nan] [nan],sarc
"['shock', 'own', 'pigs'] ['own'] ['nan'] [nan] [nan]",non-sarc
"['turkey', 'not', 'Islamic', 'state', 'advanced', 'reporters', 'want', 'even', 'kidding'] ['advanced', 'want', 'kidding'] ['nan'] [nan] [nan]",non-sarc
"['best', 'by', 'wearing', 'a', 'earners', 'poor', 'like', 'jaws'] ['wearing'] ['”'] [nan] [nan]",sarc
"['blah', 'lah', 'testicles'] ['nan'] ['nan'] ['intj27', 'intj100'] [nan]",non-sarc
"['anal', 'mu'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['developed', 'countries', 'do', 'people', 'miserable'] ['developed', 'do'] ['nan'] ['intj69'] [nan]",non-sarc
"['I', 'happy', 'again', 'traitor', 'country', 'resigns'] ['resigns'] ['nan'] [nan] [nan]",non-sarc
"['Malaysia', 'is', 'fate', 'can', 'print', 'kinds', 'tried', 'hide', 'difficulties', 'people', 'still', 'want', 'say', 'Islam', 'most', 'advanced', 'economy', 'be', 'proud', 'kind', 'leader', 'are'] ['is', 'can', 'print', 'tried', 'hide', 'want', 'say', 'be', 'are', 'puii'] ['nan'] ['intj69', 'intj107'] [nan]",non-sarc
"['lie', 'again'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['repentance', 'jib', 'is', 'already', 'sick', 'people'] ['is'] ['nan'] ['intj104'] [nan]",sarc
"['all', 'self', 'indulgent', 'ss'] ['nan'] ['nan'] [nan] [nan]",sarc
['pee'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['pimp', 'who', 'received', 'award', 'again', 'award', 'same', 'pimp', 'pimp', 'Dog', 'Poop'] ['received'] ['nan'] [nan] [nan]",non-sarc
"['chestnuts', 'or', 'monkey', 'mistreated', 'people', 'did', 'not', 'want', 'comment'] ['angau', 'mistreated', 'did', 'want', 'comment'] ['nan'] [nan] [nan]",non-sarc
"['bald', 'head', 'testicles', 'Malay', 'economy', 'right', 'testicle', 'is', 'developed', 'nutmeg'] ['malay', 'is', 'developed'] ['nan'] [nan] [nan]",non-sarc
